,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,release_date,artists,sample_30s,name
50,0.301,0.233,7.0,-24.463,0,0.0449,0.976,0.205,0.211,0.647,86.27,audio_features,273hgBmjqe8KSxmWHyyPAD,spotify:track:273hgBmjqe8KSxmWHyyPAD,https://api.spotify.com/v1/tracks/273hgBmjqe8KSxmWHyyPAD,https://api.spotify.com/v1/audio-analysis/273hgBmjqe8KSxmWHyyPAD,269680,4,,,,https://p.scdn.co/mp3-preview/c5f8406dbca27204d43f3afe68f2beb99e41bc0e?cid=f0967aa1c7064a36856282c85b3644a4,"A Midsummer Night's Dream, Op. 61: Scherzo"
51,0.655,0.119,11.0,-22.774,1,0.127,0.996,0.474,0.143,0.558,106.511,audio_features,27LYINFAjaKGMWQc6EfAtT,spotify:track:27LYINFAjaKGMWQc6EfAtT,https://api.spotify.com/v1/tracks/27LYINFAjaKGMWQc6EfAtT,https://api.spotify.com/v1/audio-analysis/27LYINFAjaKGMWQc6EfAtT,178347,4,,,,https://p.scdn.co/mp3-preview/905bc93f6e8dd2b08e71438e4809f13f5075b620?cid=f0967aa1c7064a36856282c85b3644a4,Mis Harapos - Remasterizado
52,0.213,0.185,3.0,-14.138,1,0.0372,0.983,2.64e-05,0.189,0.194,165.137,audio_features,2Bj1dMObcYNFt75znIEtWa,spotify:track:2Bj1dMObcYNFt75znIEtWa,https://api.spotify.com/v1/tracks/2Bj1dMObcYNFt75znIEtWa,https://api.spotify.com/v1/audio-analysis/2Bj1dMObcYNFt75znIEtWa,191200,4,,,,https://p.scdn.co/mp3-preview/6df37c1e2c026852f069c86f04696c49ab1ff71d?cid=f0967aa1c7064a36856282c85b3644a4,The Rose Of Tralee
53,0.241,0.109,1.0,-19.286,1,0.0377,0.992,0.853,0.0771,0.0379,79.974,audio_features,2Cfk7LOOiTLVxe9BNoGGCL,spotify:track:2Cfk7LOOiTLVxe9BNoGGCL,https://api.spotify.com/v1/tracks/2Cfk7LOOiTLVxe9BNoGGCL,https://api.spotify.com/v1/audio-analysis/2Cfk7LOOiTLVxe9BNoGGCL,167867,4,,,,https://p.scdn.co/mp3-preview/9abb1782fa1c9eb6f24da390f54e9dc8d1e9663b?cid=f0967aa1c7064a36856282c85b3644a4,"Rhapsody on a Theme of Paganini, Op. 43: Var. XVIII, Andante cantabile"
54,0.363,0.12,7.0,-14.037,1,0.0452,0.982,1.75e-05,0.355,0.222,82.315,audio_features,2CkM2wcBtqG796dZeZJhPk,spotify:track:2CkM2wcBtqG796dZeZJhPk,https://api.spotify.com/v1/tracks/2CkM2wcBtqG796dZeZJhPk,https://api.spotify.com/v1/audio-analysis/2CkM2wcBtqG796dZeZJhPk,163627,4,,,,https://p.scdn.co/mp3-preview/fe999dff9820a5e1fc348aaad563b81347693e9f?cid=f0967aa1c7064a36856282c85b3644a4,Where The River Shannon Flows
55,0.823,0.329,5.0,-12.853,1,0.143,0.951,0.0,0.0646,0.959,119.061,audio_features,2EV71z9RFz15SDR8WezEXG,spotify:track:2EV71z9RFz15SDR8WezEXG,https://api.spotify.com/v1/tracks/2EV71z9RFz15SDR8WezEXG,https://api.spotify.com/v1/audio-analysis/2EV71z9RFz15SDR8WezEXG,169267,4,,,,https://p.scdn.co/mp3-preview/65e40ccc09a8a05b8695ba64f85f9e31745b7edb?cid=f0967aa1c7064a36856282c85b3644a4,Une Canne Et Des Gants
56,0.293,0.232,5.0,-20.828,0,0.0679,0.956,0.712,0.109,0.619,87.417,audio_features,2F9giG3Sziq3kJJl9n0GJi,spotify:track:2F9giG3Sziq3kJJl9n0GJi,https://api.spotify.com/v1/tracks/2F9giG3Sziq3kJJl9n0GJi,https://api.spotify.com/v1/audio-analysis/2F9giG3Sziq3kJJl9n0GJi,155987,4,,,,https://p.scdn.co/mp3-preview/7e50cd40c7fdca87e8b88ad868a15e97193a0e57?cid=f0967aa1c7064a36856282c85b3644a4,Lamento - Remasterizado
57,0.334,0.147,7.0,-23.214,1,0.0486,0.995,0.258,0.101,0.524,135.111,audio_features,2GdUG0kUEGNkM4J3scYyu8,spotify:track:2GdUG0kUEGNkM4J3scYyu8,https://api.spotify.com/v1/tracks/2GdUG0kUEGNkM4J3scYyu8,https://api.spotify.com/v1/audio-analysis/2GdUG0kUEGNkM4J3scYyu8,174960,4,,,,https://p.scdn.co/mp3-preview/6e74444dc738973731da185eaf5e6f124ffc38da?cid=f0967aa1c7064a36856282c85b3644a4,Al Pie de la Reja - Remasterizado
58,0.55,0.515,11.0,-6.064,0,0.0336,0.757,0.0126,0.375,0.538,123.983,audio_features,2MtcWKwc16dqFqdM7v1WST,spotify:track:2MtcWKwc16dqFqdM7v1WST,https://api.spotify.com/v1/tracks/2MtcWKwc16dqFqdM7v1WST,https://api.spotify.com/v1/audio-analysis/2MtcWKwc16dqFqdM7v1WST,158642,4,,,,https://p.scdn.co/mp3-preview/0a6e20339b21c4f641e2f3d6b6465abc267dee85?cid=f0967aa1c7064a36856282c85b3644a4,Şu Boğaz Harbi Nedir
59,0.312,0.175,2.0,-14.145,1,0.0347,0.866,0.0,0.366,0.233,117.609,audio_features,2OE3f5tu6Pd9beS0WWmQ7Z,spotify:track:2OE3f5tu6Pd9beS0WWmQ7Z,https://api.spotify.com/v1/tracks/2OE3f5tu6Pd9beS0WWmQ7Z,https://api.spotify.com/v1/audio-analysis/2OE3f5tu6Pd9beS0WWmQ7Z,141000,4,,,,https://p.scdn.co/mp3-preview/ec5c0824b4e1e13f33d6c3dc725168249d6e9682?cid=f0967aa1c7064a36856282c85b3644a4,April Showers
60,0.396,0.3,9.0,-11.768,1,0.0353,0.923,0.61,0.135,0.072,110.746,audio_features,2OlwTxNQ9kSkbPFC7tQN5x,spotify:track:2OlwTxNQ9kSkbPFC7tQN5x,https://api.spotify.com/v1/tracks/2OlwTxNQ9kSkbPFC7tQN5x,https://api.spotify.com/v1/audio-analysis/2OlwTxNQ9kSkbPFC7tQN5x,378070,4,,,,https://p.scdn.co/mp3-preview/a8ad182c61a3572656d576ef5e3e30792f9bc2f5?cid=f0967aa1c7064a36856282c85b3644a4,Gati Hendrakusuma
61,0.251,0.275,9.0,-17.295,0,0.0371,0.992,0.785,0.294,0.234,94.264,audio_features,2WlMjnZIthzqfwYVHh6zbj,spotify:track:2WlMjnZIthzqfwYVHh6zbj,https://api.spotify.com/v1/tracks/2WlMjnZIthzqfwYVHh6zbj,https://api.spotify.com/v1/audio-analysis/2WlMjnZIthzqfwYVHh6zbj,207800,4,,,,https://p.scdn.co/mp3-preview/53e18c26ae650d7d10a3d51ba08627a8b24696fe?cid=f0967aa1c7064a36856282c85b3644a4,II. Le quai du porte de Famagouste
62,0.727,0.0116,3.0,-32.959,0,0.22,0.653,3.78e-05,0.204,0.231,132.413,audio_features,2X6BN8RXjr4ArIEhjGa6QV,spotify:track:2X6BN8RXjr4ArIEhjGa6QV,https://api.spotify.com/v1/tracks/2X6BN8RXjr4ArIEhjGa6QV,https://api.spotify.com/v1/audio-analysis/2X6BN8RXjr4ArIEhjGa6QV,301357,4,,,,https://p.scdn.co/mp3-preview/94e70a586f6b20fb4e9651a64e1f15cf61ceb059?cid=f0967aa1c7064a36856282c85b3644a4,Tedhak Saking
63,0.514,0.256,0.0,-15.145,1,0.0871,0.995,0.0,0.349,0.574,79.467,audio_features,2aCCdTBcNmbcplMO66UAvU,spotify:track:2aCCdTBcNmbcplMO66UAvU,https://api.spotify.com/v1/tracks/2aCCdTBcNmbcplMO66UAvU,https://api.spotify.com/v1/audio-analysis/2aCCdTBcNmbcplMO66UAvU,172133,4,,,,https://p.scdn.co/mp3-preview/389f1c7a4c6904ae4ae750a721ee39371b4aa303?cid=f0967aa1c7064a36856282c85b3644a4,Si J'avais Su
64,0.263,0.0536,8.0,-28.147,1,0.0386,0.994,0.927,0.098,0.186,129.365,audio_features,2aMQAP0h9Qww5KAkMdag3L,spotify:track:2aMQAP0h9Qww5KAkMdag3L,https://api.spotify.com/v1/tracks/2aMQAP0h9Qww5KAkMdag3L,https://api.spotify.com/v1/audio-analysis/2aMQAP0h9Qww5KAkMdag3L,132400,3,,,,https://p.scdn.co/mp3-preview/5508e3ba0c63d889c900987f78cc9e33c12e4c9e?cid=f0967aa1c7064a36856282c85b3644a4,"12 Songs, Op. 21: No. 5, Lilacs (Version for Piano)"
65,0.36,0.145,6.0,-17.269,0,0.0383,0.935,0.384,0.0903,0.0769,110.354,audio_features,2c6cN8mcYzqvFbLnzuPI4K,spotify:track:2c6cN8mcYzqvFbLnzuPI4K,https://api.spotify.com/v1/tracks/2c6cN8mcYzqvFbLnzuPI4K,https://api.spotify.com/v1/audio-analysis/2c6cN8mcYzqvFbLnzuPI4K,414067,4,,,,https://p.scdn.co/mp3-preview/2c4f319d543a172b86e2c99ad587f70e6b1d8980?cid=f0967aa1c7064a36856282c85b3644a4,Gati Mares
66,0.426,0.226,9.0,-16.126,1,0.0693,0.994,0.0,0.235,0.552,73.63,audio_features,2ikGmgf43Y10bp5J7IF9QU,spotify:track:2ikGmgf43Y10bp5J7IF9QU,https://api.spotify.com/v1/tracks/2ikGmgf43Y10bp5J7IF9QU,https://api.spotify.com/v1/audio-analysis/2ikGmgf43Y10bp5J7IF9QU,177733,3,,,,https://p.scdn.co/mp3-preview/8d0368e35e88b7b14297237fbbe37308f92a5617?cid=f0967aa1c7064a36856282c85b3644a4,Elle Porte Un Nom Charmant
67,0.341,0.139,2.0,-19.399,1,0.0643,0.988,0.114,0.304,0.287,68.031,audio_features,2jy7vkWNflSApGQ7b6ziA6,spotify:track:2jy7vkWNflSApGQ7b6ziA6,https://api.spotify.com/v1/tracks/2jy7vkWNflSApGQ7b6ziA6,https://api.spotify.com/v1/audio-analysis/2jy7vkWNflSApGQ7b6ziA6,388867,4,,,,https://p.scdn.co/mp3-preview/ca6a459a596ecdb797912c3b99b86cd07eacda72?cid=f0967aa1c7064a36856282c85b3644a4,Overture
68,0.199,0.377,1.0,-8.668,0,0.0421,0.793,1.96e-06,0.112,0.274,180.181,audio_features,2koVN4vxAXOmaqILK5Kbbs,spotify:track:2koVN4vxAXOmaqILK5Kbbs,https://api.spotify.com/v1/tracks/2koVN4vxAXOmaqILK5Kbbs,https://api.spotify.com/v1/audio-analysis/2koVN4vxAXOmaqILK5Kbbs,324859,3,,,,https://p.scdn.co/mp3-preview/4c0a4c941cd7e88bf358b3b0e42e8089cce308f8?cid=f0967aa1c7064a36856282c85b3644a4,Bakma Kabristanın Saha-i Medhûşuna
69,0.418,0.0904,8.0,-13.871,1,0.0408,0.975,2.64e-06,0.112,0.197,52.008,audio_features,2ksYHAsGBLxAupsni2QeNw,spotify:track:2ksYHAsGBLxAupsni2QeNw,https://api.spotify.com/v1/tracks/2ksYHAsGBLxAupsni2QeNw,https://api.spotify.com/v1/audio-analysis/2ksYHAsGBLxAupsni2QeNw,151840,4,,,,https://p.scdn.co/mp3-preview/73ef751994e73bf9baeb771e555c362366b1ab33?cid=f0967aa1c7064a36856282c85b3644a4,The Minstrel Boy
70,0.611,0.297,0.0,-15.801,1,0.0661,0.994,0.0,0.421,0.891,122.476,audio_features,2lgAz3rSTLcqyVj2fJsIzo,spotify:track:2lgAz3rSTLcqyVj2fJsIzo,https://api.spotify.com/v1/tracks/2lgAz3rSTLcqyVj2fJsIzo,https://api.spotify.com/v1/audio-analysis/2lgAz3rSTLcqyVj2fJsIzo,160373,4,,,,https://p.scdn.co/mp3-preview/4a925cde7c967d0ccc405e53a8a1bc66d752ca8d?cid=f0967aa1c7064a36856282c85b3644a4,Une Femme Qui Passe
71,0.423,0.0926,3.0,-13.854,1,0.0437,0.987,2.74e-05,0.343,0.197,105.365,audio_features,2oWQOXbtHpvswlcWeJYe7P,spotify:track:2oWQOXbtHpvswlcWeJYe7P,https://api.spotify.com/v1/tracks/2oWQOXbtHpvswlcWeJYe7P,https://api.spotify.com/v1/audio-analysis/2oWQOXbtHpvswlcWeJYe7P,187360,4,,,,https://p.scdn.co/mp3-preview/bb061079190e45361c5476b8c7c248d1ecc57e01?cid=f0967aa1c7064a36856282c85b3644a4,My Wild Irish Rose
72,0.38,0.525,1.0,-12.112,0,0.0432,0.99,0.94,0.438,0.817,136.156,audio_features,2t5UabjiPwVUXJtcpRHreq,spotify:track:2t5UabjiPwVUXJtcpRHreq,https://api.spotify.com/v1/tracks/2t5UabjiPwVUXJtcpRHreq,https://api.spotify.com/v1/audio-analysis/2t5UabjiPwVUXJtcpRHreq,192601,4,,,,https://p.scdn.co/mp3-preview/981ac20ee9b9900801007fd36109f3d41bceb026?cid=f0967aa1c7064a36856282c85b3644a4,Şehnaz Longa
73,0.27,0.266,9.0,-11.077,1,0.0323,0.922,0.802,0.0938,0.0447,100.771,audio_features,2tDwnNWXjupxNEjTTb9qDQ,spotify:track:2tDwnNWXjupxNEjTTb9qDQ,https://api.spotify.com/v1/tracks/2tDwnNWXjupxNEjTTb9qDQ,https://api.spotify.com/v1/audio-analysis/2tDwnNWXjupxNEjTTb9qDQ,494054,4,,,,https://p.scdn.co/mp3-preview/1bb3e7c8f2d31f92b8b92df32be421477b34ae62?cid=f0967aa1c7064a36856282c85b3644a4,Gati Kridha
74,0.212,0.215,3.0,-13.368,1,0.0392,0.943,0.442,0.1,0.0358,65.926,audio_features,2xJPXDxhBbcI8d4KraRJmT,spotify:track:2xJPXDxhBbcI8d4KraRJmT,https://api.spotify.com/v1/tracks/2xJPXDxhBbcI8d4KraRJmT,https://api.spotify.com/v1/audio-analysis/2xJPXDxhBbcI8d4KraRJmT,416052,3,,,,https://p.scdn.co/mp3-preview/503587b6a140b977e44471ade7f40dd97ff55ffd?cid=f0967aa1c7064a36856282c85b3644a4,Gati Padasih
75,0.476,0.677,4.0,-11.628,1,0.108,0.896,0.644,0.4,0.115,116.572,audio_features,2xMpQnfWIgRFjzrRXOl4zT,spotify:track:2xMpQnfWIgRFjzrRXOl4zT,https://api.spotify.com/v1/tracks/2xMpQnfWIgRFjzrRXOl4zT,https://api.spotify.com/v1/audio-analysis/2xMpQnfWIgRFjzrRXOl4zT,544052,4,,,,https://p.scdn.co/mp3-preview/1fe8d035bb2c987aad944778543984e3f52114b4?cid=f0967aa1c7064a36856282c85b3644a4,Gati Harjuna Mangsah
76,0.28,0.0294,2.0,-28.522,0,0.0324,0.478,0.00569,0.0439,0.25,106.083,audio_features,2xRAzeh9R6zNdXdVhCXMxj,spotify:track:2xRAzeh9R6zNdXdVhCXMxj,https://api.spotify.com/v1/tracks/2xRAzeh9R6zNdXdVhCXMxj,https://api.spotify.com/v1/audio-analysis/2xRAzeh9R6zNdXdVhCXMxj,546033,3,,,,https://p.scdn.co/mp3-preview/ade27479e601010e1b6513fecf8d796a1853cc17?cid=f0967aa1c7064a36856282c85b3644a4,Prabu Mataram
77,0.758,0.0148,0.0,-30.842,0,0.133,0.465,1.94e-05,0.349,0.29,77.031,audio_features,35eVH8c7u6LGwyksBGMQCp,spotify:track:35eVH8c7u6LGwyksBGMQCp,https://api.spotify.com/v1/tracks/35eVH8c7u6LGwyksBGMQCp,https://api.spotify.com/v1/audio-analysis/35eVH8c7u6LGwyksBGMQCp,255378,3,,,,https://p.scdn.co/mp3-preview/2c2d805b3306099b6175d13df07dacbc595a41ec?cid=f0967aa1c7064a36856282c85b3644a4,Sri Kondur
78,0.264,0.287,2.0,-13.323,1,0.0356,0.995,0.935,0.248,0.33,74.301,audio_features,38iWg7IcG1EXrxbibvq8Ox,spotify:track:38iWg7IcG1EXrxbibvq8Ox,https://api.spotify.com/v1/tracks/38iWg7IcG1EXrxbibvq8Ox,https://api.spotify.com/v1/audio-analysis/38iWg7IcG1EXrxbibvq8Ox,155633,4,,,,https://p.scdn.co/mp3-preview/f1a4853005b6b4e0e8b596b39b421beb0a33258f?cid=f0967aa1c7064a36856282c85b3644a4,Ne İçin Mahzun
79,0.517,0.271,6.0,-15.487,0,0.0551,0.995,0.0,0.368,0.767,90.39,audio_features,39ZYlUAoqyE05y7rsfeivo,spotify:track:39ZYlUAoqyE05y7rsfeivo,https://api.spotify.com/v1/tracks/39ZYlUAoqyE05y7rsfeivo,https://api.spotify.com/v1/audio-analysis/39ZYlUAoqyE05y7rsfeivo,169173,4,,,,https://p.scdn.co/mp3-preview/4469e08fe5f369424aec3a7170cf09712cef7e63?cid=f0967aa1c7064a36856282c85b3644a4,Pour Bien Reussir Dans La Chaussure
80,0.316,0.15,9.0,-14.79,1,0.0333,0.982,0.909,0.093,0.0443,99.526,audio_features,3C8IMx8BgWGiQE9bIuqCvP,spotify:track:3C8IMx8BgWGiQE9bIuqCvP,https://api.spotify.com/v1/tracks/3C8IMx8BgWGiQE9bIuqCvP,https://api.spotify.com/v1/audio-analysis/3C8IMx8BgWGiQE9bIuqCvP,460069,4,,,,https://p.scdn.co/mp3-preview/bc201634fc0c595c6c7fa4c3404ca17b6744cc58?cid=f0967aa1c7064a36856282c85b3644a4,Gati Kumencar
81,0.2,0.0916,5.0,-22.312,0,0.0376,0.973,0.875,0.0756,0.0515,65.211,audio_features,3Dx6MiHU13YcyVf6FADqjC,spotify:track:3Dx6MiHU13YcyVf6FADqjC,https://api.spotify.com/v1/tracks/3Dx6MiHU13YcyVf6FADqjC,https://api.spotify.com/v1/audio-analysis/3Dx6MiHU13YcyVf6FADqjC,673733,4,,,,https://p.scdn.co/mp3-preview/f9fe022db2c49548c21007cea36d9be723504184?cid=f0967aa1c7064a36856282c85b3644a4,III. Allegro scherzando
82,0.382,0.105,11.0,-23.237,0,0.0408,0.994,0.48,0.107,0.43,91.581,audio_features,3EOZYPETcAbvpB270WnGIx,spotify:track:3EOZYPETcAbvpB270WnGIx,https://api.spotify.com/v1/tracks/3EOZYPETcAbvpB270WnGIx,https://api.spotify.com/v1/audio-analysis/3EOZYPETcAbvpB270WnGIx,162907,4,,,,https://p.scdn.co/mp3-preview/33ed5f8c58a90dfdc05e4039b4332eb59b9e9612?cid=f0967aa1c7064a36856282c85b3644a4,Recordando - Remasterizado
83,0.314,0.281,0.0,-13.337,0,0.0648,0.985,6.37e-05,0.134,0.354,78.811,audio_features,3I8393MR3DWSprtxgpZMoy,spotify:track:3I8393MR3DWSprtxgpZMoy,https://api.spotify.com/v1/tracks/3I8393MR3DWSprtxgpZMoy,https://api.spotify.com/v1/audio-analysis/3I8393MR3DWSprtxgpZMoy,159467,3,,,,https://p.scdn.co/mp3-preview/3825348d16785709a18f2f000090a2a5fbd43e6b?cid=f0967aa1c7064a36856282c85b3644a4,La Chanson Des Yeux Clos
84,0.248,0.0876,5.0,-25.786,1,0.0566,0.994,0.907,0.165,0.077,82.025,audio_features,3Jsx93Aim5jr96396tgDt7,spotify:track:3Jsx93Aim5jr96396tgDt7,https://api.spotify.com/v1/tracks/3Jsx93Aim5jr96396tgDt7,https://api.spotify.com/v1/audio-analysis/3Jsx93Aim5jr96396tgDt7,117467,4,,,,https://p.scdn.co/mp3-preview/1e6dfad36884199329b4c31ffa4371eef33c724e?cid=f0967aa1c7064a36856282c85b3644a4,"6 Songs, Op. 38: No. 3, Daisies (Version for Piano)"
85,0.393,0.156,7.0,-15.013,1,0.0458,0.993,4.85e-06,0.102,0.192,136.295,audio_features,3Po8aZhKXPvBlWZFevIrI5,spotify:track:3Po8aZhKXPvBlWZFevIrI5,https://api.spotify.com/v1/tracks/3Po8aZhKXPvBlWZFevIrI5,https://api.spotify.com/v1/audio-analysis/3Po8aZhKXPvBlWZFevIrI5,255800,3,,,,https://p.scdn.co/mp3-preview/1cbdb54eade82c97740a519e284a3d2ac522b8b0?cid=f0967aa1c7064a36856282c85b3644a4,Kathleen Mavourneen
86,0.305,0.273,0.0,-16.778,1,0.0386,0.991,0.0746,0.377,0.318,82.801,audio_features,3WV2AlpIn96bzLkkZ7RNob,spotify:track:3WV2AlpIn96bzLkkZ7RNob,https://api.spotify.com/v1/tracks/3WV2AlpIn96bzLkkZ7RNob,https://api.spotify.com/v1/audio-analysis/3WV2AlpIn96bzLkkZ7RNob,522667,4,,,,https://p.scdn.co/mp3-preview/e6ba701b1160be790f287b696989c76dfbfc167e?cid=f0967aa1c7064a36856282c85b3644a4,IV. Allegro
87,0.384,0.171,7.0,-20.476,0,0.0319,0.989,0.82,0.116,0.282,107.698,audio_features,3XooVMkWzhrHdPQyi46sl6,spotify:track:3XooVMkWzhrHdPQyi46sl6,https://api.spotify.com/v1/tracks/3XooVMkWzhrHdPQyi46sl6,https://api.spotify.com/v1/audio-analysis/3XooVMkWzhrHdPQyi46sl6,221013,4,,,,https://p.scdn.co/mp3-preview/10e2f03b7d0d62a2a130683e1ff1b71fe19c80d8?cid=f0967aa1c7064a36856282c85b3644a4,"10 Préludes, Op. 23: No. 5 in G Minor. Alla marcia"
88,0.341,0.256,9.0,-16.012,1,0.0461,0.588,0.157,0.105,0.0779,121.051,audio_features,3YVy92W44JmU6KeF6UMldm,spotify:track:3YVy92W44JmU6KeF6UMldm,https://api.spotify.com/v1/tracks/3YVy92W44JmU6KeF6UMldm,https://api.spotify.com/v1/audio-analysis/3YVy92W44JmU6KeF6UMldm,323840,4,,,,https://p.scdn.co/mp3-preview/105b6ec2a0114f1e8fe533373b905a29625cdbfc?cid=f0967aa1c7064a36856282c85b3644a4,Tigers
89,0.544,0.259,0.0,-17.458,1,0.0437,0.987,0.0532,0.139,0.433,78.29,audio_features,3YWrfsNGrZNsC270jMiBad,spotify:track:3YWrfsNGrZNsC270jMiBad,https://api.spotify.com/v1/tracks/3YWrfsNGrZNsC270jMiBad,https://api.spotify.com/v1/audio-analysis/3YWrfsNGrZNsC270jMiBad,269547,4,,,,https://p.scdn.co/mp3-preview/53838079f8fec266aa8fb0071b3195ee4882b109?cid=f0967aa1c7064a36856282c85b3644a4,IV. Finale. Adagio - Allegro molto e vivace
90,0.502,0.403,7.0,-16.814,1,0.466,0.978,0.0,0.255,0.716,67.883,audio_features,3ZlvfjWLxFqfOGK2FTR2ph,spotify:track:3ZlvfjWLxFqfOGK2FTR2ph,https://api.spotify.com/v1/tracks/3ZlvfjWLxFqfOGK2FTR2ph,https://api.spotify.com/v1/audio-analysis/3ZlvfjWLxFqfOGK2FTR2ph,158173,3,,,,https://p.scdn.co/mp3-preview/9ff3c216922c8bd0424bef6e80deb37ac14f857a?cid=f0967aa1c7064a36856282c85b3644a4,Un Agent Courait
91,0.464,0.154,4.0,-25.444,1,0.192,0.992,0.9,0.112,0.603,85.405,audio_features,3d3nDmLDOck1Nucaflpoqt,spotify:track:3d3nDmLDOck1Nucaflpoqt,https://api.spotify.com/v1/tracks/3d3nDmLDOck1Nucaflpoqt,https://api.spotify.com/v1/audio-analysis/3d3nDmLDOck1Nucaflpoqt,196507,4,,,,https://p.scdn.co/mp3-preview/edd99b2d949084040bd9ecff00fc424adf3e7625?cid=f0967aa1c7064a36856282c85b3644a4,Tortolita y Chingolo - Remasterizado
92,0.496,0.124,11.0,-21.261,0,0.0505,0.995,0.0986,0.231,0.598,82.858,audio_features,3g6M4eAkVgMnFeJdWUSavX,spotify:track:3g6M4eAkVgMnFeJdWUSavX,https://api.spotify.com/v1/tracks/3g6M4eAkVgMnFeJdWUSavX,https://api.spotify.com/v1/audio-analysis/3g6M4eAkVgMnFeJdWUSavX,166280,4,,,,https://p.scdn.co/mp3-preview/c666e3dd02b189f17bd4065e7864346bed0fbe20?cid=f0967aa1c7064a36856282c85b3644a4,Santos Vega - Remasterizado
93,0.16,0.0521,9.0,-23.652,1,0.0398,0.896,0.846,0.114,0.036,86.736,audio_features,3ifqMMzDlh6wLRzjLOMTdQ,spotify:track:3ifqMMzDlh6wLRzjLOMTdQ,https://api.spotify.com/v1/tracks/3ifqMMzDlh6wLRzjLOMTdQ,https://api.spotify.com/v1/audio-analysis/3ifqMMzDlh6wLRzjLOMTdQ,805400,3,,,,https://p.scdn.co/mp3-preview/0931646d5141757308c07ee6012bcc489fdf2782?cid=f0967aa1c7064a36856282c85b3644a4,III. Adagio
94,0.366,0.231,4.0,-24.963,1,0.283,0.983,0.905,0.112,0.429,63.241,audio_features,3nX4gFJqhxKT61sYkB029F,spotify:track:3nX4gFJqhxKT61sYkB029F,https://api.spotify.com/v1/tracks/3nX4gFJqhxKT61sYkB029F,https://api.spotify.com/v1/audio-analysis/3nX4gFJqhxKT61sYkB029F,171213,3,,,,https://p.scdn.co/mp3-preview/3511deb2ea2cfdadae936cb80ea55441e7b587de?cid=f0967aa1c7064a36856282c85b3644a4,Pobre Mi China - Remasterizado
95,0.38,0.117,7.0,-13.298,1,0.0415,0.992,1.14e-06,0.105,0.173,86.493,audio_features,3tEwdlwf8ZrxpksJorI5Tc,spotify:track:3tEwdlwf8ZrxpksJorI5Tc,https://api.spotify.com/v1/tracks/3tEwdlwf8ZrxpksJorI5Tc,https://api.spotify.com/v1/audio-analysis/3tEwdlwf8ZrxpksJorI5Tc,170240,3,,,,https://p.scdn.co/mp3-preview/ff45901f0ed8a367f18908b0da49083ff8747ac3?cid=f0967aa1c7064a36856282c85b3644a4,That's How You Spell Ireland
96,0.403,0.385,11.0,-6.507,0,0.0315,0.672,0.000339,0.211,0.219,123.839,audio_features,47LO5zrjx6ShMymLqp80ef,spotify:track:47LO5zrjx6ShMymLqp80ef,https://api.spotify.com/v1/tracks/47LO5zrjx6ShMymLqp80ef,https://api.spotify.com/v1/audio-analysis/47LO5zrjx6ShMymLqp80ef,396356,4,,,,https://p.scdn.co/mp3-preview/81bf792aad13f57fbd5645395b783aebada3c50e?cid=f0967aa1c7064a36856282c85b3644a4,Şühedâ Gövdesi Bir Baksana Dağlar Taşlar
97,0.829,0.333,5.0,-11.895,1,0.103,0.959,0.000362,0.0841,0.919,132.606,audio_features,4BWXQSxvAa73YTLVLlMtGp,spotify:track:4BWXQSxvAa73YTLVLlMtGp,https://api.spotify.com/v1/tracks/4BWXQSxvAa73YTLVLlMtGp,https://api.spotify.com/v1/audio-analysis/4BWXQSxvAa73YTLVLlMtGp,153827,4,,,,https://p.scdn.co/mp3-preview/ab9acbec6351fa41e1f6a5bd5d2d524f5cbf1631?cid=f0967aa1c7064a36856282c85b3644a4,It's the Same Old Shillelegh
98,0.592,0.0322,5.0,-25.844,0,0.209,0.995,0.0573,0.297,0.451,69.958,audio_features,4Rv29R4ydhHN9tYPfrZxTz,spotify:track:4Rv29R4ydhHN9tYPfrZxTz,https://api.spotify.com/v1/tracks/4Rv29R4ydhHN9tYPfrZxTz,https://api.spotify.com/v1/audio-analysis/4Rv29R4ydhHN9tYPfrZxTz,168053,3,,,,https://p.scdn.co/mp3-preview/0ca055459ceb21ee49debdba80d8a29511ff1c61?cid=f0967aa1c7064a36856282c85b3644a4,China Hereje - Remasterizado
99,0.708,0.544,0.0,-8.124,1,0.0316,0.447,0.0375,0.0733,0.406,120.0,audio_features,4SU8RBlxrOtlHjkUxkpDCY,spotify:track:4SU8RBlxrOtlHjkUxkpDCY,https://api.spotify.com/v1/tracks/4SU8RBlxrOtlHjkUxkpDCY,https://api.spotify.com/v1/audio-analysis/4SU8RBlxrOtlHjkUxkpDCY,279171,4,,,,https://p.scdn.co/mp3-preview/c7256c4f889f4e6db8a62ad33fbb7938cb317c8a?cid=f0967aa1c7064a36856282c85b3644a4,Don't Run
